,BTC,Gold,SPY
2023-06-23,30695.46875,178.1999969482422,418.4291076660156
2023-06-26,30271.130859375,178.50999450683594,416.719482421875
2023-06-27,30688.1640625,177.69000244140625,421.28814697265625
2023-06-28,30086.24609375,177.27999877929688,421.5006103515625
2023-06-29,30445.3515625,177.08999633789062,423.1619567871094
2023-06-30,30477.251953125,178.27000427246094,428.1554870605469
2023-07-03,31156.439453125,178.47000122070312,428.648193359375
2023-07-05,30514.166015625,177.83999633789062,428.0106201171875
2023-07-06,29909.337890625,177.30999755859375,424.6590270996094
2023-07-07,30342.265625,178.63999938964844,423.5869140625
2023-07-10,30414.470703125,178.77999877929688,424.6590270996094
2023-07-11,30620.951171875,179.4499969482422,427.3634948730469
2023-07-12,30391.646484375,181.8800048828125,430.80206298828125
2023-07-13,31476.048828125,182.00999450683594,434.2212829589844
2023-07-14,30334.068359375,181.42999267578125,433.9508056640625
2023-07-17,30145.888671875,181.55999755859375,435.45758056640625
2023-07-18,29856.5625,183.63999938964844,438.69329833984375
2023-07-19,29913.923828125,183.6699981689453,439.6688537597656
2023-07-20,29792.015625,182.74000549316406,436.75189208984375
2023-07-21,29908.744140625,182.17999267578125,436.75189208984375
2023-07-24,29176.916015625,181.39999389648438,438.7029724121094
2023-07-25,29227.390625,182.41000366210938,439.9006652832031
2023-07-26,29354.97265625,183.3000030517578,439.9682312011719
2023-07-27,29210.689453125,180.4199981689453,437.05133056640625
2023-07-28,29319.24609375,181.86000061035156,441.3301696777344
2023-07-31,29230.111328125,182.35000610351562,442.1704406738281
2023-08-01,29675.732421875,180.4600067138672,440.9051818847656
2023-08-02,29151.958984375,179.60000610351562,434.7717590332031
2023-08-03,29178.6796875,179.5399932861328,433.52581787109375
2023-08-04,29074.091796875,180.19000244140625,431.56512451171875
2023-08-07,29180.578125,179.77999877929688,435.3320007324219
2023-08-08,29765.4921875,178.63999938964844,433.43890380859375
2023-08-09,29561.494140625,177.7899932861328,430.5412902832031
2023-08-10,29429.591796875,177.60000610351562,430.6957702636719
2023-08-11,29397.71484375,177.60000610351562,430.4446105957031
2023-08-14,29408.443359375,177.05999755859375,432.8207092285156
2023-08-15,29170.34765625,176.58999633789062,427.77886962890625
2023-08-16,28701.779296875,175.57000732421875,424.63970947265625
2023-08-17,26664.55078125,175.3000030517578,421.404052734375
2023-08-18,26049.556640625,175.3300018310547,421.60687255859375
2023-08-21,26124.140625,175.80999755859375,424.3499450683594
2023-08-22,26031.65625,176.10000610351562,423.2005615234375
2023-08-23,26431.640625,177.88999938964844,427.91400146484375
2023-08-24,26162.373046875,177.85000610351562,421.9835205078125
2023-08-25,26047.66796875,177.6199951171875,424.95849609375
2023-08-28,26106.150390625,178.1300048828125,427.65325927734375
2023-08-29,27727.392578125,179.8699951171875,433.83489990234375
2023-08-30,27297.265625,180.32000732421875,435.6217956542969
2023-08-31,25931.47265625,180.02000427246094,434.9842834472656
2023-09-01,25800.724609375,180.11000061035156,435.7956848144531
2023-09-05,25779.982421875,178.63999938964844,433.912109375
2023-09-06,25753.236328125,177.8300018310547,430.99517822265625
2023-09-07,26240.1953125,178.02000427246094,429.6719665527344
2023-09-08,25905.654296875,178.0800018310547,430.319091796875
2023-09-11,25162.654296875,178.41000366210938,433.1491394042969
2023-09-12,25833.34375,177.49000549316406,430.7730712890625
2023-09-13,26228.32421875,177.0800018310547,431.2753601074219
2023-09-14,26539.673828125,177.1699981689453,434.9939270019531
2023-09-15,26608.693359375,178.33999633789062,429.7530212402344
2023-09-18,26754.28125,179.38999938964844,430.0050354003906
2023-09-19,27211.1171875,179.22000122070312,429.1132507324219
2023-09-20,27132.0078125,179.35000610351562,425.1683044433594
2023-09-21,26567.6328125,178.0500030517578,418.1409606933594
2023-09-22,26579.568359375,178.6199951171875,417.20074462890625
2023-09-25,26298.48046875,177.6999969482422,418.95513916015625
2023-09-26,26217.25,176.27999877929688,412.8001708984375
2023-09-27,26352.716796875,174.10000610351562,412.9649353027344
2023-09-28,27021.546875,173.22999572753906,415.35906982421875
2023-09-29,26911.720703125,171.4499969482422,414.3510437011719
2023-10-02,27530.78515625,169.64999389648438,414.1863098144531
2023-10-03,27429.978515625,169.16000366210938,408.6419372558594
2023-10-04,27799.39453125,169.13999938964844,411.6176452636719
2023-10-05,27415.912109375,168.8300018310547,411.46258544921875
2023-10-06,27946.59765625,169.6999969482422,416.3478088378906
2023-10-09,27583.677734375,172.82000732421875,419.0133056640625
2023-10-10,27391.01953125,172.52999877929688,421.1942138671875
2023-10-11,26873.3203125,173.7899932861328,422.9195251464844
2023-10-12,26756.798828125,173.25999450683594,420.3411865234375
2023-10-13,26862.375,178.8300018310547,418.24755859375
2023-10-16,28519.466796875,177.9600067138672,422.648193359375
2023-10-17,28415.748046875,178.2899932861328,422.6287841796875
2023-10-18,28328.341796875,180.8699951171875,416.9971923828125
2023-10-19,28719.806640625,183.08999633789062,413.333251953125
2023-10-20,29682.94921875,183.58999633789062,408.25421142578125
2023-10-23,33086.234375,182.97000122070312,407.5466003417969
2023-10-24,33901.52734375,182.9499969482422,410.6192932128906
2023-10-25,34502.8203125,183.72000122070312,404.7260437011719
2023-10-26,34156.6484375,184.00999450683594,399.8796081542969
2023-10-27,33909.80078125,186.14999389648438,398.0670166015625
2023-10-30,34502.36328125,185.10000610351562,402.82623291015625
2023-10-31,34667.78125,184.08999633789062,405.35601806640625
2023-11-01,35437.25390625,183.50999450683594,409.6790771484375
2023-11-02,34938.2421875,184.1199951171875,417.5303649902344
2023-11-03,34732.32421875,184.7899932861328,421.339599609375
2023-11-06,35037.37109375,183.35000610351562,422.3088684082031
2023-11-07,35443.5625,182.58999633789062,423.51080322265625
2023-11-08,35655.27734375,180.77000427246094,423.8209533691406
2023-11-09,36693.125,181.49000549316406,420.5156555175781
2023-11-10,37313.96875,179.50999450683594,427.0777893066406
2023-11-13,36502.35546875,180.50999450683594,426.67071533203125
2023-11-14,35537.640625,182.1199951171875,434.94842529296875
2023-11-15,37880.58203125,181.63999938964844,435.8691711425781
2023-11-16,36154.76953125,183.69000244140625,436.40234375
2023-11-17,36596.68359375,183.6699981689453,436.94512939453125
2023-11-20,37476.95703125,183.3699951171875,440.30853271484375
2023-11-21,35813.8125,185.35000610351562,439.3489685058594
2023-11-22,37432.33984375,184.55999755859375,441.0451965332031
2023-11-24,37720.28125,185.52000427246094,441.31658935546875
2023-11-27,37254.16796875,186.77000427246094,440.5218200683594
2023-11-28,37831.0859375,189.25999450683594,440.9580078125
2023-11-29,37858.4921875,189.5399932861328,440.64776611328125
2023-11-30,37712.74609375,188.75,442.3828125
2023-12-01,38688.75,192.00999450683594,444.9999084472656
2023-12-04,41980.09765625,187.86000061035156,442.6639404296875
2023-12-05,44080.6484375,187.14999389648438,442.57666015625
2023-12-06,43746.4453125,187.83999633789062,440.79327392578125
2023-12-07,43292.6640625,188.14999389648438,444.1566162109375
2023-12-08,44166.6015625,185.63999938964844,446.0661315917969
2023-12-11,41243.83203125,183.58999633789062,447.8011779785156
2023-12-12,41450.22265625,183.49000549316406,449.8463439941406
2023-12-13,42890.7421875,187.6300048828125,456.0498046875
2023-12-14,43023.97265625,188.72999572753906,457.5134582519531
2023-12-15,41929.7578125,187.0,456.7601013183594
2023-12-18,42623.5390625,187.85000610351562,459.3294372558594
2023-12-19,42270.52734375,189.1300048828125,462.12255859375
2023-12-20,43652.25,188.10000610351562,455.71881103515625
2023-12-21,43869.15234375,189.42999267578125,460.03985595703125
2023-12-22,43997.90234375,190.27000427246094,460.96441650390625
2023-12-26,42520.40234375,191.72000122070312,462.9108581542969
2023-12-27,43442.85546875,192.58999633789062,463.7477722167969
2023-12-28,42627.85546875,191.47000122070312,463.9230041503906
2023-12-29,42099.40234375,191.1699981689453,462.58001708984375
2024-01-02,44957.96875,190.72000122070312,459.99127197265625
2024-01-03,42848.17578125,189.1300048828125,456.2346496582031
2024-01-04,44179.921875,189.32000732421875,454.7650146484375
2024-01-05,44162.69140625,189.35000610351562,455.38787841796875
2024-01-08,46970.50390625,187.8699951171875,461.88897705078125
2024-01-09,46139.73046875,187.92999267578125,461.1883239746094
2024-01-10,46627.77734375,187.5,463.7965087890625
2024-01-11,46368.5859375,187.8699951171875,463.5921325683594
2024-01-12,42853.16796875,189.7100067138672,463.91326904296875
2024-01-16,43154.9453125,187.91000366210938,462.21014404296875
2024-01-17,42742.65234375,185.83999633789062,459.6408996582031
2024-01-18,41262.05859375,187.3699951171875,463.7283020019531
2024-01-19,41618.40625,187.92999267578125,469.5092468261719
2024-01-22,39507.3671875,187.22000122070312,470.5019836425781
2024-01-23,39845.55078125,187.9499969482422,471.8741760253906
2024-01-24,40077.07421875,186.39999389648438,472.3900451660156
2024-01-25,39933.80859375,187.13999938964844,474.95928955078125
2024-01-26,41816.87109375,187.00999450683594,474.35589599609375
2024-01-29,43288.24609375,188.3300018310547,478.1125183105469
2024-01-30,42952.609375,188.58999633789062,477.7427062988281
2024-01-31,42582.60546875,188.4499969482422,469.9472351074219
2024-02-01,43075.7734375,190.41000366210938,476.0980224609375
2024-02-02,43185.859375,188.61000061035156,481.11004638671875
2024-02-05,42658.66796875,187.57000732421875,479.35821533203125
2024-02-06,43084.671875,188.5500030517578,480.7499694824219
2024-02-07,44318.22265625,188.5,484.7596130371094
2024-02-08,45301.56640625,188.3300018310547,484.97369384765625
2024-02-09,47147.19921875,187.60000610351562,487.7765197753906
2024-02-12,49958.22265625,187.11000061035156,487.5624084472656
2024-02-13,49742.44140625,184.52999877929688,480.84722900390625
2024-02-14,51826.6953125,184.4199981689453,485.2170715332031
2024-02-15,51938.5546875,185.66000366210938,488.5648498535156
2024-02-16,52160.203125,186.33999633789062,486.1318664550781
2024-02-20,52284.875,187.47000122070312,483.4555358886719
2024-02-21,51839.1796875,187.47999572753906,483.8934020996094
2024-02-22,51304.97265625,187.55999755859375,493.9078063964844
2024-02-23,50731.94921875,188.6199951171875,494.2485046386719
2024-02-26,54522.40234375,188.1999969482422,492.4382629394531
2024-02-27,57085.37109375,188.0,493.35308837890625
2024-02-28,62504.7890625,188.33999633789062,492.7010803222656
2024-02-29,61198.3828125,189.30999755859375,494.4722595214844
2024-03-01,62440.6328125,192.88999938964844,499.11456298828125
2024-03-04,68330.4140625,196.00999450683594,498.57928466796875
2024-03-05,63801.19921875,197.19000244140625,493.596435546875
2024-03-06,66106.8046875,198.80999755859375,496.0975646972656
2024-03-07,66925.484375,199.94000244140625,501.02203369140625
2024-03-08,68300.09375,201.6300048828125,498.0148010253906
2024-03-11,72123.90625,202.0,497.5865783691406
2024-03-12,71481.2890625,199.7899932861328,502.9393005371094
2024-03-13,73083.5,201.19000244140625,502.1509704589844
2024-03-14,71396.59375,200.35000610351562,501.1583557128906
2024-03-15,69403.7734375,199.7100067138672,497.7170715332031
2024-03-18,67548.59375,200.02999877929688,500.67510986328125
2024-03-19,61912.7734375,199.8000030517578,503.4573669433594
2024-03-20,67913.671875,202.17999267578125,508.114013671875
2024-03-21,65491.390625,201.97000122070312,509.7931213378906
2024-03-22,63778.76171875,200.35000610351562,508.8266906738281
2024-03-25,69958.8125,200.99000549316406,507.42095947265625
2024-03-26,69987.8359375,201.63999938964844,506.48370361328125
2024-03-27,69455.34375,203.10000610351562,510.7401123046875
2024-03-28,70744.953125,205.72000122070312,510.6424560546875
2024-04-01,69702.1484375,207.82000732421875,509.7541198730469
2024-04-02,65446.97265625,210.88999938964844,506.5130310058594
2024-04-03,65980.8125,212.74000549316406,507.0694274902344
2024-04-04,68508.84375,211.52000427246094,500.8800964355469
2024-04-05,67837.640625,215.13999938964844,506.11279296875
2024-04-08,71631.359375,216.47999572753906,506.39581298828125
2024-04-09,69139.015625,217.6699981689453,506.9815979003906
2024-04-10,70587.8828125,215.61000061035156,501.9051513671875
2024-04-11,70060.609375,219.8000030517578,505.6929626464844
2024-04-12,67195.8671875,216.88999938964844,498.71282958984375
2024-04-15,63426.2109375,220.9499969482422,492.4648742675781
2024-04-16,63811.86328125,221.22000122070312,491.5667419433594
2024-04-17,61276.69140625,219.58999633789062,488.65753173828125
2024-04-18,63512.75390625,220.33999633789062,487.6520080566406
2024-04-19,63843.5703125,221.02999877929688,483.3956298828125
2024-04-22,66837.6796875,215.57000732421875,487.8472900390625
2024-04-23,66407.2734375,215.0399932861328,493.6363525390625
2024-04-24,64276.8984375,214.63999938964844,493.402099609375
2024-04-25,64481.70703125,215.9199981689453,491.5276794433594
2024-04-26,63755.3203125,216.6199951171875,496.18438720703125
2024-04-29,63841.12109375,216.17999267578125,497.941650390625
2024-04-30,60636.85546875,211.8699951171875,490.0536193847656
2024-05-01,58254.01171875,213.7899932861328,488.4622802734375
2024-05-02,59123.43359375,213.1300048828125,493.03106689453125
2024-05-03,62889.8359375,212.9600067138672,499.1423645019531
2024-05-06,63161.94921875,215.1999969482422,504.2969055175781
2024-05-07,62334.81640625,214.2100067138672,504.8534240722656
2024-05-08,61187.94140625,213.5800018310547,504.90216064453125
2024-05-09,63049.9609375,216.9499969482422,507.81134033203125
2024-05-10,60792.77734375,218.7100067138672,508.46551513671875
2024-05-13,62901.44921875,216.25999450683594,508.53387451171875
2024-05-14,61552.7890625,218.08999633789062,510.86700439453125
2024-05-15,66267.4921875,220.88999938964844,517.1931762695312
2024-05-16,65231.58203125,220.02999877929688,516.1290283203125
2024-05-17,67051.875,223.66000366210938,516.870849609375
2024-05-20,71448.1953125,224.55999755859375,517.4663696289062
2024-05-21,70136.53125,224.22999572753906,518.7355346679688
2024-05-22,69122.3359375,220.11000061035156,517.2418823242188
2024-05-23,67929.5625,215.72000122070312,513.4638671875
2024-05-24,68526.1015625,215.9199981689453,516.8612670898438
2024-05-28,68296.21875,218.19000244140625,517.2223510742188
2024-05-29,67578.09375,216.16000366210938,513.6005249023438
2024-05-30,68364.9921875,216.57000732421875,510.1934509277344
2024-05-31,67491.4140625,215.3000030517578,514.8402709960938
2024-06-03,68804.78125,217.22000122070312,515.2601318359375
2024-06-04,70567.765625,215.27000427246094,515.8361206054688
2024-06-05,71082.8203125,217.82000732421875,521.9669189453125
2024-06-06,70757.1640625,219.42999267578125,521.9571533203125
2024-06-07,69342.5859375,211.60000610351562,521.322509765625
2024-06-10,69512.28125,213.5399932861328,522.9332885742188
2024-06-11,67332.03125,214.14999389648438,524.1927490234375
2024-06-12,68241.1875,214.72000122070312,528.4979248046875
2024-06-13,66756.3984375,212.97000122070312,529.56201171875
2024-06-14,66011.09375,215.72999572753906,529.88427734375
2024-06-17,66490.296875,214.61000061035156,534.1015625
2024-06-18,65140.74609375,215.47000122070312,535.4585571289062
2024-06-20,64828.65625,218.16000366210938,534.0040283203125
2024-06-21,64096.19921875,214.77999877929688,533.2880859375
2024-06-24,60277.4140625,215.6300048828125,531.554443359375
2024-06-25,61804.640625,214.55999755859375,533.6013793945312
2024-06-26,60811.27734375,212.5800018310547,534.2675170898438
2024-06-27,61604.80078125,214.99000549316406,535.1096801757812
2024-06-28,60320.13671875,215.00999450683594,533.0040283203125
2024-07-01,62851.98046875,215.57000732421875,534.1008911132812
2024-07-02,62029.015625,215.55999755859375,537.6953735351562
2024-07-03,60173.921875,217.99000549316406,540.0948486328125
2024-07-05,56662.375,220.92999267578125,543.2092895507812
2024-07-08,56705.09765625,218.19000244140625,543.8361206054688
2024-07-09,58009.2265625,218.55999755859375,544.3649291992188
2024-07-10,57742.49609375,219.36000061035156,549.7516479492188
2024-07-11,57344.9140625,223.25,545.0113525390625
2024-07-12,57899.46484375,223.11000061035156,548.448974609375
2024-07-15,64870.15234375,223.8300018310547,549.9572143554688
2024-07-16,65097.1484375,228.2899932861328,553.2185668945312
2024-07-17,64118.79296875,227.22999572753906,545.4618530273438
2024-07-18,63974.06640625,225.77999877929688,541.2700805664062
2024-07-19,66710.15625,221.72999572753906,537.67578125
2024-07-22,67585.25,221.8000030517578,543.2191162109375
2024-07-23,65927.671875,222.5800018310547,542.3670654296875
2024-07-24,65372.1328125,221.8000030517578,530.0755615234375
2024-07-25,65777.2265625,218.3300018310547,527.313720703125
2024-07-26,67912.0625,220.6300048828125,533.2194213867188
2024-07-29,66819.9140625,220.32000732421875,533.532958984375
2024-07-30,66201.015625,222.52000427246094,530.829833984375
2024-07-31,64619.25,226.5500030517578,539.4580688476562
2024-08-01,65357.5,225.77000427246094,531.8189086914062
2024-08-02,61415.06640625,225.33999633789062,521.9173583984375
2024-08-05,53991.45703125,222.47999572753906,506.7171630859375
2024-08-06,56034.31640625,220.6999969482422,511.3888854980469
2024-08-07,55027.4609375,220.5500030517578,507.9707946777344
2024-08-08,61710.13671875,224.00999450683594,519.7137451171875
2024-08-09,60880.11328125,224.55999755859375,522.00537109375
2024-08-12,59354.515625,228.41000366210938,522.2797241210938
2024-08-13,60609.56640625,228.05999755859375,530.8689575195312
2024-08-14,58737.26953125,226.1999969482422,532.5436401367188
2024-08-15,57560.09765625,226.91000366210938,541.6715698242188
2024-08-16,58894.10546875,231.99000549316406,542.8861083984375
2024-08-19,59493.453125,231.61000061035156,548.0767211914062
2024-08-20,59012.79296875,232.4600067138672,547.185546875
2024-08-21,61175.19140625,232.14999389648438,549.0659790039062
2024-08-22,60381.9140625,229.3699951171875,544.7567138671875
2024-08-23,64094.35546875,232.02000427246094,550.544921875
2024-08-26,62880.66015625,232.75999450683594,549.2324829101562
2024-08-27,59504.1328125,233.38999938964844,549.9866943359375
2024-08-28,59027.625,231.75,546.7938232421875
2024-08-29,59388.1796875,232.9499969482422,546.8427734375
2024-08-30,59119.4765625,231.2899932861328,552.0628662109375
2024-09-03,57431.0234375,230.2899932861328,540.7020263671875
2024-09-04,57971.5390625,230.42999267578125,539.5953979492188
2024-09-05,56160.48828125,232.35000610351562,538.2828979492188
2024-09-06,53948.75390625,230.6300048828125,529.2235107421875
2024-09-09,57019.53515625,231.60000610351562,535.1488037109375
2024-09-10,57648.7109375,232.6199951171875,537.4798583984375
2024-09-11,57343.171875,232.25,542.9937744140625
2024-09-12,58127.01171875,236.3300018310547,547.5675659179688
2024-09-13,60571.30078125,238.67999267578125,550.4273681640625
2024-09-16,58192.5078125,238.66000366210938,551.2402954101562
2024-09-17,60308.5390625,237.33999633789062,551.4655151367188
2024-09-18,61649.6796875,235.50999450683594,549.8300170898438
2024-09-19,62940.45703125,239.1699981689453,559.2124633789062
2024-09-20,63192.9765625,242.2100067138672,558.2457275390625
2024-09-23,63329.80078125,242.67999267578125,559.6408081054688
2024-09-24,64301.96875,246.07000732421875,561.2421264648438
2024-09-25,63143.14453125,245.72999572753906,560.0042114257812
2024-09-26,65181.01953125,246.97999572753906,562.2244873046875
2024-09-27,65790.6640625,245.02000427246094,561.4091186523438
2024-09-30,63329.5,243.05999755859375,563.6588134765625
2024-10-01,60837.0078125,245.61000061035156,558.609375
2024-10-02,60632.78515625,245.66000366210938,558.8450317382812
2024-10-03,60759.40234375,245.49000549316406,557.8234252929688
2024-10-04,62067.4765625,245.0,562.892578125
2024-10-07,62236.66015625,244.1699981689453,557.8037719726562
2024-10-08,62131.96875,242.3699951171875,563.0792236328125
2024-10-09,60582.1015625,241.0500030517578,566.9793090820312
2024-10-10,60274.5,242.82000732421875,565.9871215820312
2024-10-11,62445.08984375,245.47000122070312,569.3763427734375
2024-10-14,66046.125,245.07000732421875,574.032958984375
2024-10-15,67041.109375,245.9199981689453,569.5728149414062
2024-10-16,67612.71875,247.14999389648438,572.0484619140625
2024-10-17,67399.8359375,248.6300048828125,572.0975952148438
2024-10-18,68418.7890625,251.27000427246094,574.2981567382812
2024-10-21,67367.8515625,251.22000122070312,573.3551025390625
2024-10-22,67361.40625,253.92999267578125,573.050537109375
2024-10-23,66432.1953125,250.8699951171875,567.8142700195312
2024-10-24,68161.0546875,252.8000030517578,569.0423583984375
2024-10-25,66642.4140625,253.32000732421875,568.845947265625
2024-10-28,69907.7578125,253.3300018310547,570.6044311523438
2024-10-29,72720.4921875,256.0899963378906,571.5277099609375
2024-10-30,72339.5390625,257.5,569.798828125
2024-10-31,70215.1875,253.50999450683594,558.6290283203125
2024-11-01,69482.46875,252.47000122070312,560.9866943359375
2024-11-04,67811.5078125,252.8300018310547,559.7783203125
2024-11-05,69359.5625,253.39999389648438,566.547119140625
2024-11-06,75639.078125,245.6999969482422,580.6345825195312
2024-11-07,75904.859375,249.64999389648438,585.1240844726562
2024-11-08,76545.4765625,247.9600067138672,587.6586303710938
2024-11-11,88701.484375,242.13999938964844,588.2186889648438
2024-11-12,87955.8125,240.0500030517578,586.3915405273438
2024-11-13,90584.1640625,237.6300048828125,586.6763916015625
2024-11-14,87250.4296875,237.00999450683594,582.9039916992188
2024-11-15,91066.0078125,236.58999633789062,575.437744140625
2024-11-18,90542.640625,241.08999633789062,577.7954711914062
2024-11-19,92343.7890625,243.25,579.9075317382812
2024-11-20,94339.4921875,244.6199951171875,580.1041259765625
2024-11-21,98504.7265625,246.66000366210938,583.21826171875
2024-11-22,98997.6640625,249.83999633789062,585.0260009765625
2024-11-25,93102.296875,242.47999572753906,587.01025390625
2024-11-26,91985.3203125,242.9499969482422,590.075439453125
2024-11-27,95962.53125,243.49000549316406,588.2874145507812
2024-11-29,97461.5234375,245.58999633789062,591.9419555664062
2024-12-02,95865.3046875,243.44000244140625,593.0029907226562
2024-12-03,96002.1640625,243.92999267578125,593.2779541015625
2024-12-04,98768.53125,244.6699981689453,596.9619140625
2024-12-05,96593.5703125,242.86000061035156,595.9796142578125
2024-12-06,99920.7109375,242.9499969482422,597.1094360351562
2024-12-09,97432.71875,245.36000061035156,594.034423828125
2024-12-10,96675.4296875,248.58999633789062,592.1874389648438
2024-12-11,101173.03125,250.9600067138672,596.7655639648438
2024-12-12,100043.0,247.27999877929688,593.690673828125
2024-12-13,101459.2578125,244.2899932861328,593.5728149414062
2024-12-16,106029.71875,244.8800048828125,596.1072998046875
2024-12-17,106140.6015625,243.94000244140625,593.6513061523438
2024-12-18,100041.5390625,239.25999450683594,575.9584350585938
2024-12-19,97490.953125,239.60000610351562,575.7816162109375
2024-12-20,97755.9296875,242.10000610351562,582.6973266601562
2024-12-23,94686.2421875,240.9600067138672,586.1865844726562
2024-12-24,98676.09375,241.44000244140625,592.7020874023438
2024-12-26,95795.515625,243.07000732421875,592.7415771484375
2024-12-27,94164.859375,241.39999389648438,586.5020141601562
2024-12-30,92643.2109375,240.6300048828125,579.8091430664062
2024-12-31,93429.203125,242.1300048828125,577.6998291015625
2025-01-02,96886.875,245.4199981689453,576.2803344726562
2025-01-03,98107.4296875,243.49000549316406,583.48583984375
2025-01-06,102078.0859375,243.19000244140625,586.8469848632812
2025-01-07,96922.703125,244.55999755859375,580.2132568359375
2025-01-08,95043.5234375,245.86000061035156,581.0609130859375
2025-01-10,94701.453125,248.2100067138672,572.189697265625
2025-01-13,94516.5234375,245.74000549316406,573.0768432617188
2025-01-14,96534.046875,247.02999877929688,573.8653564453125
2025-01-15,100504.4921875,248.8800048828125,584.303955078125
2025-01-16,99756.90625,250.60000610351562,583.1802368164062
2025-01-17,104462.0390625,249.27000427246094,589.0353393554688
2025-01-21,106146.265625,253.1300048828125,594.4270629882812
2025-01-22,103653.0703125,254.42999267578125,597.7686157226562
2025-01-23,103960.171875,254.07000732421875,601.0313110351562
2025-01-24,104819.484375,255.64999389648438,599.2767333984375
2025-01-27,102087.6875,252.99000549316406,590.7997436523438
2025-01-28,101332.4765625,255.17999267578125,595.8760986328125
2025-01-29,103703.2109375,254.1999969482422,593.204833984375
2025-01-30,104735.3046875,258.04998779296875,596.3886108398438
2025-01-31,102405.0234375,258.55999755859375,593.2147216796875
2025-02-03,101405.421875,259.94000244140625,589.2225952148438
2025-02-04,97871.8203125,262.5,593.17529296875
2025-02-05,96615.4453125,264.1300048828125,595.580322265625
2025-02-06,96593.296875,263.42999267578125,597.6503295898438
2025-02-07,96529.0859375,263.8999938964844,592.1796875
2025-02-10,97437.5546875,268.3699951171875,596.2013549804688
2025-02-11,95747.4296875,267.3900146484375,596.65478515625
2025-02-12,97885.859375,267.6700134277344,594.7327270507812
2025-02-13,96623.8671875,270.30999755859375,601.0115966796875
2025-02-14,97508.96875,266.2900085449219,600.9820556640625
2025-02-18,95539.546875,270.70001220703125,602.7463989257812
2025-02-19,96635.609375,270.8500061035156,604.1658325195312
2025-02-20,98333.9375,270.989990234375,601.6522827148438
2025-02-21,96125.546875,270.739990234375,591.361572265625
2025-02-24,91418.171875,272.2099914550781,588.670654296875
2025-02-25,88736.171875,268.6199951171875,585.7430419921875
2025-02-26,84347.0234375,269.0299987792969,586.0387573242188
2025-02-27,84704.2265625,264.92999267578125,576.6843872070312
2025-02-28,84373.0078125,263.2699890136719,585.6839599609375
2025-03-03,86065.671875,266.739990234375,575.4227294921875
2025-03-04,87222.1953125,269.05999755859375,568.611572265625
2025-03-05,90623.5625,269.6199951171875,574.722900390625
2025-03-06,89961.7265625,268.25,564.52099609375
2025-03-07,86742.671875,268.3900146484375,567.6849975585938
2025-03-10,78532.0,266.0400085449219,552.5643920898438
2025-03-11,82862.2109375,269.1600036621094,547.970947265625
2025-03-12,83722.359375,270.3299865722656,550.8787841796875
2025-03-13,81066.703125,275.1300048828125,543.5353393554688
2025-03-14,83969.1015625,275.239990234375,554.762451171875
2025-03-17,84075.6875,276.7300109863281,559.0404052734375
2025-03-18,82718.5,279.9599914550781,552.9981079101562
2025-03-19,86854.2265625,281.1099853515625,559.0206909179688
2025-03-20,84167.1953125,280.75,557.4041748046875
2025-03-21,84043.2421875,278.489990234375,557.5880126953125
2025-03-24,87498.9140625,277.25,567.5736083984375
2025-03-25,87471.703125,278.4700012207031,568.93798828125
2025-03-26,86900.8828125,278.239990234375,562.1458740234375
2025-03-27,87177.1015625,281.9700012207031,560.6529541015625
2025-03-28,84353.1484375,284.05999755859375,549.3623657226562
2025-03-31,82548.9140625,288.1400146484375,553.0501098632812
2025-04-01,85169.171875,287.57000732421875,554.6121215820312
2025-04-02,82485.7109375,288.1600036621094,558.1219482421875
2025-04-03,83102.828125,286.4200134277344,530.6172485351562
2025-04-04,83843.8046875,279.7200012207031,499.5533447265625
2025-04-07,79235.3359375,273.7099914550781,498.6635437011719
2025-04-08,76271.953125,275.20001220703125,490.8531188964844
2025-04-09,82573.953125,285.3800048828125,542.4022216796875
2025-04-10,79626.140625,292.3500061035156,518.6346435546875
2025-04-11,83404.8359375,297.92999267578125,527.8885498046875
2025-04-14,84542.390625,296.2300109863281,533.009765625
2025-04-15,83668.9921875,297.7799987792969,531.5169067382812
2025-04-16,84033.8671875,307.4700012207031,519.702392578125
2025-04-17,84895.75,306.1199951171875,520.44384765625
2025-04-21,87518.90625,315.5899963378906,508.0558776855469
2025-04-22,93441.890625,311.1099853515625,521.2743530273438
2025-04-23,93699.109375,303.6499938964844,529.3516845703125
2025-04-24,93943.796875,308.07000732421875,540.4940185546875
2025-04-25,94720.5,304.7300109863281,544.3992309570312
2025-04-28,94978.75,309.07000732421875,544.6068725585938
2025-04-29,94284.7890625,306.05999755859375,548.0375366210938
2025-04-30,94207.3125,303.7699890136719,548.2550659179688
2025-05-01,96492.3359375,297.4599914550781,552.1405029296875
2025-05-02,96910.0703125,297.9800109863281,560.3365478515625
2025-05-05,94748.0546875,306.8800048828125,557.1234130859375
2025-05-06,96802.4765625,315.4800109863281,552.4667358398438
2025-05-07,97032.3203125,310.75,554.7901611328125
2025-05-08,103241.4609375,304.6300048828125,558.6558227539062
2025-05-09,102970.8515625,306.8399963378906,557.9440307617188
2025-05-12,102812.953125,298.19000244140625,576.3826904296875
2025-05-13,104169.8125,299.4599914550781,580.18896484375
2025-05-14,103539.4140625,293.1600036621094,580.9304809570312
2025-05-15,103744.640625,297.8399963378906,583.7679443359375
2025-05-16,103489.2890625,294.239990234375,587.465576171875
